candidate,office,district,party,county,precinct,votes
Danny Busick,State Representative,3,REP,Adair,Southwest 1,105.0
Joni Perry,State Representative,3,DEM,Adair,Southwest 1,51.0
,Registered Voters,,,Adair,Southeast 2,1989.0
,Ballots Cast,,,Adair,Southeast 2,663.0
Tony Monetti,U.S. Senate,,REP,Adair,Southeast 2,25.0
Austin Petersen,U.S. Senate,,REP,Adair,Southeast 2,27.0
Josh Hawley,U.S. Senate,,REP,Adair,Southeast 2,249.0
Fred Ryman,U.S. Senate,,REP,Adair,Southeast 2,5.0
Christina Smith,U.S. Senate,,REP,Adair,Southeast 2,25.0
Kristi Nichols,U.S. Senate,,REP,Adair,Southeast 2,47.0
Bradley Krembs,U.S. Senate,,REP,Adair,Southeast 2,2.0
Ken Patterson,U.S. Senate,,REP,Adair,Southeast 2,6.0
Brian G Hagg,U.S. Senate,,REP,Adair,Southeast 2,3.0
Courtland Sykes,U.S. Senate,,REP,Adair,Southeast 2,7.0
Peter Pfeifer,U.S. Senate,,REP,Adair,Southeast 2,15.0
Carla (Coffee) Wright,U S Senate,,DEM,Adair,Southeast 2,7.0
Angelica Earl,U S Senate,,DEM,Adair,Southeast 2,5.0
Leonard Joseph Steinman II,U S Senate,,DEM,Adair,Southeast 2,0.0
John Hogan,U S Senate,,DEM,Adair,Southeast 2,2.0
Travis Gonzalez,U S Senate,,DEM,Adair,Southeast 2,0.0
David Faust,U S Senate,,DEM,Adair,Southeast 2,1.0
Claire McCaskill,U S Senate,,DEM,Adair,Southeast 2,140.0
Japheth Campbell,U S Senate,,LIB,Adair,Southeast 2,2.0
Jo Crain,U S Senate,,GRN,Adair,Southeast 2,0.0
Jerome Bauer,U S Senate,,GRN,Adair,Southeast 2,0.0
Kevin M Roach,State Auditor,,REP,Adair,Southeast 2,58.0
David Wasinger,State Auditor,,REP,Adair,Southeast 2,91.0
Paul Curtman,State Auditor,,REP,Adair,Southeast 2,57.0
Saundra McDowell,State Auditor,,REP,Adair,Southeast 2,155.0
Nicole Galloway,State Auditor,,DEM,Adair,Southeast 2,128.0
Sean O'Toole,State Auditor,,LIB,Adair,Southeast 2,2.0
Don Fitz,State Auditor,,GRN,Adair,Southeast 2,0.0
Jacob Luetkemeyer,State Auditor,,CON,Adair,Southeast 2,0.0
Sam Graves,U S House,6,REP,Adair,Southeast 2,395.0
Winston Apple,U S House,6,DEM,Adair,Southeast 2,51.0
Henry Robert Martin,U S House,6,DEM,Adair,Southeast 2,57.0
Ed Andres,U S House,6,DEM,Adair,Southeast 2,21.0
Dan Hogan,U S House,6,LIB,Adair,Southeast 2,2.0
Lindell F Shumake,State Senate,18,REP,Adair,Southeast 2,12.0
Craig Redmon,State Senate,18,REP,Adair,Southeast 2,60.0
Cindy O'Laughlin,State Senate,18,REP,Adair,Southeast 2,144.0
Nate Walker,State Senate,18,REP,Adair,Southeast 2,265.0
Crystal Stephens,State Senate,18,DEM,Adair,Southeast 2,134.0
Danny Busick,State Representative,3,REP,Adair,Southeast 2,331.0
Joni Perry,State Representative,3,DEM,Adair,Southeast 2,136.0
,Registered Voters,,,Adair,Southeast 3,1094.0
,Ballots Cast,,,Adair,Southeast 3,218.0
Tony Monetti,U.S. Senate,,REP,Adair,Southeast 3,9.0
Austin Petersen,U.S. Senate,,REP,Adair,Southeast 3,8.0
Josh Hawley,U.S. Senate,,REP,Adair,Southeast 3,50.0
Fred Ryman,U.S. Senate,,REP,Adair,Southeast 3,1.0
Christina Smith,U.S. Senate,,REP,Adair,Southeast 3,5.0
Kristi Nichols,U.S. Senate,,REP,Adair,Southeast 3,11.0
Bradley Krembs,U.S. Senate,,REP,Adair,Southeast 3,2.0
Ken Patterson,U.S. Senate,,REP,Adair,Southeast 3,2.0
Brian G Hagg,U.S. Senate,,REP,Adair,Southeast 3,3.0
Courtland Sykes,U.S. Senate,,REP,Adair,Southeast 3,1.0
Peter Pfeifer,U.S. Senate,,REP,Adair,Southeast 3,7.0
Carla (Coffee) Wright,U S Senate,,DEM,Adair,Southeast 3,1.0
Angelica Earl,U S Senate,,DEM,Adair,Southeast 3,5.0
Leonard Joseph Steinman II,U S Senate,,DEM,Adair,Southeast 3,2.0
John Hogan,U S Senate,,DEM,Adair,Southeast 3,0.0
Travis Gonzalez,U S Senate,,DEM,Adair,Southeast 3,0.0
David Faust,U S Senate,,DEM,Adair,Southeast 3,0.0
Claire McCaskill,U S Senate,,DEM,Adair,Southeast 3,88.0
Japheth Campbell,U S Senate,,LIB,Adair,Southeast 3,2.0
Jo Crain,U S Senate,,GRN,Adair,Southeast 3,0.0
Jerome Bauer,U S Senate,,GRN,Adair,Southeast 3,0.0
Kevin M Roach,State Auditor,,REP,Adair,Southeast 3,12.0
David Wasinger,State Auditor,,REP,Adair,Southeast 3,20.0
Paul Curtman,State Auditor,,REP,Adair,Southeast 3,12.0
Saundra McDowell,State Auditor,,REP,Adair,Southeast 3,37.0
Nicole Galloway,State Auditor,,DEM,Adair,Southeast 3,83.0
Sean O'Toole,State Auditor,,LIB,Adair,Southeast 3,2.0
Don Fitz,State Auditor,,GRN,Adair,Southeast 3,0.0
Jacob Luetkemeyer,State Auditor,,CON,Adair,Southeast 3,0.0
Sam Graves,U S House,6,REP,Adair,Southeast 3,80.0
Winston Apple,U S House,6,DEM,Adair,Southeast 3,43.0
Henry Robert Martin,U S House,6,DEM,Adair,Southeast 3,32.0
Ed Andres,U S House,6,DEM,Adair,Southeast 3,8.0
Dan Hogan,U S House,6,LIB,Adair,Southeast 3,2.0
Lindell F Shumake,State Senate,18,REP,Adair,Southeast 3,6.0
Craig Redmon,State Senate,18,REP,Adair,Southeast 3,11.0
Cindy O'Laughlin,State Senate,18,REP,Adair,Southeast 3,34.0
Nate Walker,State Senate,18,REP,Adair,Southeast 3,63.0
Crystal Stephens,State Senate,18,DEM,Adair,Southeast 3,80.0
Danny Busick,State Representative,3,REP,Adair,Southeast 3,79.0
Joni Perry,State Representative,3,DEM,Adair,Southeast 3,84.0
,Registered Voters,,,Adair,Northeast 4,1483.0
,Ballots Cast,,,Adair,Northeast 4,364.0
Tony Monetti,U.S. Senate,,REP,Adair,Northeast 4,11.0
Austin Petersen,U.S. Senate,,REP,Adair,Northeast 4,13.0
Josh Hawley,U.S. Senate,,REP,Adair,Northeast 4,92.0
Fred Ryman,U.S. Senate,,REP,Adair,Northeast 4,6.0
Christina Smith,U.S. Senate,,REP,Adair,Northeast 4,14.0
Kristi Nichols,U.S. Senate,,REP,Adair,Northeast 4,32.0
Bradley Krembs,U.S. Senate,,REP,Adair,Northeast 4,2.0
Ken Patterson,U.S. Senate,,REP,Adair,Northeast 4,11.0
Brian G Hagg,U.S. Senate,,REP,Adair,Northeast 4,5.0
Courtland Sykes,U.S. Senate,,REP,Adair,Northeast 4,3.0
Peter Pfeifer,U.S. Senate,,REP,Adair,Northeast 4,6.0
Carla (Coffee) Wright,U S Senate,,DEM,Adair,Northeast 4,6.0
Angelica Earl,U S Senate,,DEM,Adair,Northeast 4,2.0
Leonard Joseph Steinman II,U S Senate,,DEM,Adair,Northeast 4,2.0
John Hogan,U S Senate,,DEM,Adair,Northeast 4,1.0
Travis Gonzalez,U S Senate,,DEM,Adair,Northeast 4,3.0
David Faust,U S Senate,,DEM,Adair,Northeast 4,5.0
Claire McCaskill,U S Senate,,DEM,Adair,Northeast 4,111.0
Japheth Campbell,U S Senate,,LIB,Adair,Northeast 4,1.0
Jo Crain,U S Senate,,GRN,Adair,Northeast 4,1.0
Jerome Bauer,U S Senate,,GRN,Adair,Northeast 4,0.0
Kevin M Roach,State Auditor,,REP,Adair,Northeast 4,39.0
David Wasinger,State Auditor,,REP,Adair,Northeast 4,28.0
Paul Curtman,State Auditor,,REP,Adair,Northeast 4,27.0
Saundra McDowell,State Auditor,,REP,Adair,Northeast 4,76.0
Nicole Galloway,State Auditor,,DEM,Adair,Northeast 4,105.0
Sean O'Toole,State Auditor,,LIB,Adair,Northeast 4,1.0
Don Fitz,State Auditor,,GRN,Adair,Northeast 4,1.0
Jacob Luetkemeyer,State Auditor,,CON,Adair,Northeast 4,0.0
Sam Graves,U S House,6,REP,Adair,Northeast 4,177.0
Winston Apple,U S House,6,DEM,Adair,Northeast 4,63.0
Henry Robert Martin,U S House,6,DEM,Adair,Northeast 4,31.0
Ed Andres,U S House,6,DEM,Adair,Northeast 4,11.0
Dan Hogan,U S House,6,LIB,Adair,Northeast 4,1.0
Lindell F Shumake,State Senate,18,REP,Adair,Northeast 4,6.0
Craig Redmon,State Senate,18,REP,Adair,Northeast 4,31.0
Cindy O'Laughlin,State Senate,18,REP,Adair,Northeast 4,56.0
Nate Walker,State Senate,18,REP,Adair,Northeast 4,126.0
Crystal Stephens,State Senate,18,DEM,Adair,Northeast 4,108.0
Danny Busick,State Representative,3,REP,Adair,Northeast 4,156.0
Joni Perry,State Representative,3,DEM,Adair,Northeast 4,114.0
,Registered Voters,,,Adair,Northeast 5,1151.0
,Ballots Cast,,,Adair,Northeast 5,359.0
Tony Monetti,U.S. Senate,,REP,Adair,Northeast 5,12.0
Austin Petersen,U.S. Senate,,REP,Adair,Northeast 5,18.0
Josh Hawley,U.S. Senate,,REP,Adair,Northeast 5,117.0
Fred Ryman,U.S. Senate,,REP,Adair,Northeast 5,2.0
Christina Smith,U.S. Senate,,REP,Adair,Northeast 5,18.0
Kristi Nichols,U.S. Senate,,REP,Adair,Northeast 5,22.0
Bradley Krembs,U.S. Senate,,REP,Adair,Northeast 5,3.0
Ken Patterson,U.S. Senate,,REP,Adair,Northeast 5,5.0
Brian G Hagg,U.S. Senate,,REP,Adair,Northeast 5,2.0
Courtland Sykes,U.S. Senate,,REP,Adair,Northeast 5,5.0
Peter Pfeifer,U.S. Senate,,REP,Adair,Northeast 5,8.0
Carla (Coffee) Wright,U S Senate,,DEM,Adair,Northeast 5,4.0
Angelica Earl,U S Senate,,DEM,Adair,Northeast 5,3.0
Leonard Joseph Steinman II,U S Senate,,DEM,Adair,Northeast 5,1.0
John Hogan,U S Senate,,DEM,Adair,Northeast 5,0.0
Travis Gonzalez,U S Senate,,DEM,Adair,Northeast 5,1.0
David Faust,U S Senate,,DEM,Adair,Northeast 5,2.0
Claire McCaskill,U S Senate,,DEM,Adair,Northeast 5,80.0
Japheth Campbell,U S Senate,,LIB,Adair,Northeast 5,0.0
Jo Crain,U S Senate,,GRN,Adair,Northeast 5,0.0
Jerome Bauer,U S Senate,,GRN,Adair,Northeast 5,1.0
Kevin M Roach,State Auditor,,REP,Adair,Northeast 5,40.0
David Wasinger,State Auditor,,REP,Adair,Northeast 5,34.0
Paul Curtman,State Auditor,,REP,Adair,Northeast 5,28.0
Saundra McDowell,State Auditor,,REP,Adair,Northeast 5,75.0
Nicole Galloway,State Auditor,,DEM,Adair,Northeast 5,76.0
Sean O'Toole,State Auditor,,LIB,Adair,Northeast 5,0.0
Don Fitz,State Auditor,,GRN,Adair,Northeast 5,1.0
Jacob Luetkemeyer,State Auditor,,CON,Adair,Northeast 5,0.0
Sam Graves,U S House,6,REP,Adair,Northeast 5,197.0
Winston Apple,U S House,6,DEM,Adair,Northeast 5,33.0
Henry Robert Martin,U S House,6,DEM,Adair,Northeast 5,29.0
Ed Andres,U S House,6,DEM,Adair,Northeast 5,14.0
Dan Hogan,U S House,6,LIB,Adair,Northeast 5,0.0
Lindell F Shumake,State Senate,18,REP,Adair,Northeast 5,12.0
Craig Redmon,State Senate,18,REP,Adair,Northeast 5,30.0
Cindy O'Laughlin,State Senate,18,REP,Adair,Northeast 5,84.0
Nate Walker,State Senate,18,REP,Adair,Northeast 5,132.0
Crystal Stephens,State Senate,18,DEM,Adair,Northeast 5,77.0
Danny Busick,State Representative,3,REP,Adair,Northeast 5,164.0
Joni Perry,State Representative,3,DEM,Adair,Northeast 5,82.0
,Registered Voters,,,Adair,Northeast 6,1419.0
,Ballots Cast,,,Adair,Northeast 6,535.0
Tony Monetti,U.S. Senate,,REP,Adair,Northeast 6,14.0
Austin Petersen,U.S. Senate,,REP,Adair,Northeast 6,20.0
Josh Hawley,U.S. Senate,,REP,Adair,Northeast 6,198.0
Fred Ryman,U.S. Senate,,REP,Adair,Northeast 6,5.0
Christina Smith,U.S. Senate,,REP,Adair,Northeast 6,22.0
Kristi Nichols,U.S. Senate,,REP,Adair,Northeast 6,40.0
Bradley Krembs,U.S. Senate,,REP,Adair,Northeast 6,4.0
Ken Patterson,U.S. Senate,,REP,Adair,Northeast 6,10.0
Brian G Hagg,U.S. Senate,,REP,Adair,Northeast 6,8.0
Courtland Sykes,U.S. Senate,,REP,Adair,Northeast 6,7.0
Peter Pfeifer,U.S. Senate,,REP,Adair,Northeast 6,9.0
Carla (Coffee) Wright,U S Senate,,DEM,Adair,Northeast 6,3.0
Angelica Earl,U S Senate,,DEM,Adair,Northeast 6,2.0
Leonard Joseph Steinman II,U S Senate,,DEM,Adair,Northeast 6,0.0
John Hogan,U S Senate,,DEM,Adair,Northeast 6,1.0
Travis Gonzalez,U S Senate,,DEM,Adair,Northeast 6,3.0
David Faust,U S Senate,,DEM,Adair,Northeast 6,3.0
Claire McCaskill,U S Senate,,DEM,Adair,Northeast 6,117.0
Japheth Campbell,U S Senate,,LIB,Adair,Northeast 6,2.0
Jo Crain,U S Senate,,GRN,Adair,Northeast 6,2.0
Jerome Bauer,U S Senate,,GRN,Adair,Northeast 6,0.0
Kevin M Roach,State Auditor,,REP,Adair,Northeast 6,48.0
David Wasinger,State Auditor,,REP,Adair,Northeast 6,59.0
Paul Curtman,State Auditor,,REP,Adair,Northeast 6,40.0
Saundra McDowell,State Auditor,,REP,Adair,Northeast 6,145.0
Nicole Galloway,State Auditor,,DEM,Adair,Northeast 6,110.0
Sean O'Toole,State Auditor,,LIB,Adair,Northeast 6,2.0
Don Fitz,State Auditor,,GRN,Adair,Northeast 6,2.0
Jacob Luetkemeyer,State Auditor,,CON,Adair,Northeast 6,0.0
Sam Graves,U S House,6,REP,Adair,Northeast 6,304.0
Winston Apple,U S House,6,DEM,Adair,Northeast 6,47.0
Henry Robert Martin,U S House,6,DEM,Adair,Northeast 6,46.0
Ed Andres,U S House,6,DEM,Adair,Northeast 6,14.0
Dan Hogan,U S House,6,LIB,Adair,Northeast 6,2.0
Lindell F Shumake,State Senate,18,REP,Adair,Northeast 6,12.0
Craig Redmon,State Senate,18,REP,Adair,Northeast 6,62.0
Cindy O'Laughlin,State Senate,18,REP,Adair,Northeast 6,109.0
Nate Walker,State Senate,18,REP,Adair,Northeast 6,199.0
Crystal Stephens,State Senate,18,DEM,Adair,Northeast 6,109.0
Danny Busick,State Representative,3,REP,Adair,Northeast 6,260.0
Joni Perry,State Representative,3,DEM,Adair,Northeast 6,108.0
,Registered Voters,,,Adair,TSU,603.0
,Ballots Cast,,,Adair,TSU,10.0
Tony Monetti,U.S. Senate,,REP,Adair,TSU,0.0
Austin Petersen,U.S. Senate,,REP,Adair,TSU,0.0
Josh Hawley,U.S. Senate,,REP,Adair,TSU,3.0
Fred Ryman,U.S. Senate,,REP,Adair,TSU,0.0
Christina Smith,U.S. Senate,,REP,Adair,TSU,0.0
Kristi Nichols,U.S. Senate,,REP,Adair,TSU,0.0
Bradley Krembs,U.S. Senate,,REP,Adair,TSU,0.0
Ken Patterson,U.S. Senate,,REP,Adair,TSU,0.0
Brian G Hagg,U.S. Senate,,REP,Adair,TSU,0.0
Courtland Sykes,U.S. Senate,,REP,Adair,TSU,0.0
Peter Pfeifer,U.S. Senate,,REP,Adair,TSU,0.0
Carla (Coffee) Wright,U S Senate,,DEM,Adair,TSU,0.0
Angelica Earl,U S Senate,,DEM,Adair,TSU,0.0
Leonard Joseph Steinman II,U S Senate,,DEM,Adair,TSU,0.0
John Hogan,U S Senate,,DEM,Adair,TSU,0.0
Travis Gonzalez,U S Senate,,DEM,Adair,TSU,0.0
David Faust,U S Senate,,DEM,Adair,TSU,0.0
Claire McCaskill,U S Senate,,DEM,Adair,TSU,7.0
Japheth Campbell,U S Senate,,LIB,Adair,TSU,0.0
Jo Crain,U S Senate,,GRN,Adair,TSU,0.0
Jerome Bauer,U S Senate,,GRN,Adair,TSU,0.0
Kevin M Roach,State Auditor,,REP,Adair,TSU,0.0
David Wasinger,State Auditor,,REP,Adair,TSU,0.0
Paul Curtman,State Auditor,,REP,Adair,TSU,3.0
Saundra McDowell,State Auditor,,REP,Adair,TSU,0.0
Nicole Galloway,State Auditor,,DEM,Adair,TSU,7.0
Sean O'Toole,State Auditor,,LIB,Adair,TSU,0.0
Don Fitz,State Auditor,,GRN,Adair,TSU,0.0
Jacob Luetkemeyer,State Auditor,,CON,Adair,TSU,0.0
Sam Graves,U S House,6,REP,Adair,TSU,3.0
Winston Apple,U S House,6,DEM,Adair,TSU,3.0
Henry Robert Martin,U S House,6,DEM,Adair,TSU,2.0
Ed Andres,U S House,6,DEM,Adair,TSU,1.0
Dan Hogan,U S House,6,LIB,Adair,TSU,0.0
Lindell F Shumake,State Senate,18,REP,Adair,TSU,0.0
Craig Redmon,State Senate,18,REP,Adair,TSU,1.0
Cindy O'Laughlin,State Senate,18,REP,Adair,TSU,1.0
Nate Walker,State Senate,18,REP,Adair,TSU,1.0
Crystal Stephens,State Senate,18,DEM,Adair,TSU,7.0
Danny Busick,State Representative,3,REP,Adair,TSU,3.0
Joni Perry,State Representative,3,DEM,Adair,TSU,6.0
,Registered Voters,,,Adair,Rural Benton,2353.0
,Ballots Cast,,,Adair,Rural Benton,879.0
Tony Monetti,U.S. Senate,,REP,Adair,Rural Benton,46.0
Austin Petersen,U.S. Senate,,REP,Adair,Rural Benton,39.0
Josh Hawley,U.S. Senate,,REP,Adair,Rural Benton,336.0
Fred Ryman,U.S. Senate,,REP,Adair,Rural Benton,13.0
Christina Smith,U.S. Senate,,REP,Adair,Rural Benton,51.0
Kristi Nichols,U.S. Senate,,REP,Adair,Rural Benton,61.0
Bradley Krembs,U.S. Senate,,REP,Adair,Rural Benton,2.0
Ken Patterson,U.S. Senate,,REP,Adair,Rural Benton,15.0
Brian G Hagg,U.S. Senate,,REP,Adair,Rural Benton,5.0
Courtland Sykes,U.S. Senate,,REP,Adair,Rural Benton,13.0
Peter Pfeifer,U.S. Senate,,REP,Adair,Rural Benton,9.0
Carla (Coffee) Wright,U S Senate,,DEM,Adair,Rural Benton,3.0
Angelica Earl,U S Senate,,DEM,Adair,Rural Benton,4.0
Leonard Joseph Steinman II,U S Senate,,DEM,Adair,Rural Benton,1.0
John Hogan,U S Senate,,DEM,Adair,Rural Benton,6.0
Travis Gonzalez,U S Senate,,DEM,Adair,Rural Benton,5.0
David Faust,U S Senate,,DEM,Adair,Rural Benton,3.0
Claire McCaskill,U S Senate,,DEM,Adair,Rural Benton,150.0
Japheth Campbell,U S Senate,,LIB,Adair,Rural Benton,1.0
Jo Crain,U S Senate,,GRN,Adair,Rural Benton,2.0
Jerome Bauer,U S Senate,,GRN,Adair,Rural Benton,0.0
Kevin M Roach,State Auditor,,REP,Adair,Rural Benton,118.0
David Wasinger,State Auditor,,REP,Adair,Rural Benton,89.0
Paul Curtman,State Auditor,,REP,Adair,Rural Benton,70.0
Saundra McDowell,State Auditor,,REP,Adair,Rural Benton,231.0
Nicole Galloway,State Auditor,,DEM,Adair,Rural Benton,147.0
Sean O'Toole,State Auditor,,LIB,Adair,Rural Benton,1.0
Don Fitz,State Auditor,,GRN,Adair,Rural Benton,2.0
Jacob Luetkemeyer,State Auditor,,CON,Adair,Rural Benton,0.0
Sam Graves,U S House,6,REP,Adair,Rural Benton,566.0
Winston Apple,U S House,6,DEM,Adair,Rural Benton,48.0
Henry Robert Martin,U S House,6,DEM,Adair,Rural Benton,62.0
Ed Andres,U S House,6,DEM,Adair,Rural Benton,23.0
Dan Hogan,U S House,6,LIB,Adair,Rural Benton,1.0
Lindell F Shumake,State Senate,18,REP,Adair,Rural Benton,26.0
Craig Redmon,State Senate,18,REP,Adair,Rural Benton,98.0
Cindy O'Laughlin,State Senate,18,REP,Adair,Rural Benton,242.0
Nate Walker,State Senate,18,REP,Adair,Rural Benton,318.0
Crystal Stephens,State Senate,18,DEM,Adair,Rural Benton,136.0
Danny Busick,State Representative,3,REP,Adair,Rural Benton,228.0
Joni Perry,State Representative,3,DEM,Adair,Rural Benton,74.0
,Registered Voters,,,Adair,Brashear,1310.0
,Ballots Cast,,,Adair,Brashear,458.0
Tony Monetti,U.S. Senate,,REP,Adair,Brashear,23.0
Austin Petersen,U.S. Senate,,REP,Adair,Brashear,23.0
Josh Hawley,U.S. Senate,,REP,Adair,Brashear,182.0
Fred Ryman,U.S. Senate,,REP,Adair,Brashear,17.0
Christina Smith,U.S. Senate,,REP,Adair,Brashear,15.0
Kristi Nichols,U.S. Senate,,REP,Adair,Brashear,27.0
Bradley Krembs,U.S. Senate,,REP,Adair,Brashear,5.0
Ken Patterson,U.S. Senate,,REP,Adair,Brashear,18.0
Brian G Hagg,U.S. Senate,,REP,Adair,Brashear,5.0
Courtland Sykes,U.S. Senate,,REP,Adair,Brashear,10.0
Peter Pfeifer,U.S. Senate,,REP,Adair,Brashear,5.0
Carla (Coffee) Wright,U S Senate,,DEM,Adair,Brashear,1.0
Angelica Earl,U S Senate,,DEM,Adair,Brashear,0.0
Leonard Joseph Steinman II,U S Senate,,DEM,Adair,Brashear,3.0
John Hogan,U S Senate,,DEM,Adair,Brashear,4.0
Travis Gonzalez,U S Senate,,DEM,Adair,Brashear,1.0
David Faust,U S Senate,,DEM,Adair,Brashear,0.0
Claire McCaskill,U S Senate,,DEM,Adair,Brashear,44.0
Japheth Campbell,U S Senate,,LIB,Adair,Brashear,1.0
Jo Crain,U S Senate,,GRN,Adair,Brashear,0.0
Jerome Bauer,U S Senate,,GRN,Adair,Brashear,0.0
Kevin M Roach,State Auditor,,REP,Adair,Brashear,64.0
David Wasinger,State Auditor,,REP,Adair,Brashear,61.0
Paul Curtman,State Auditor,,REP,Adair,Brashear,53.0
Saundra McDowell,State Auditor,,REP,Adair,Brashear,108.0
Nicole Galloway,State Auditor,,DEM,Adair,Brashear,44.0
Sean O'Toole,State Auditor,,LIB,Adair,Brashear,1.0
Don Fitz,State Auditor,,GRN,Adair,Brashear,0.0
Jacob Luetkemeyer,State Auditor,,CON,Adair,Brashear,0.0
Sam Graves,U S House,6,REP,Adair,Brashear,326.0
Winston Apple,U S House,6,DEM,Adair,Brashear,18.0
Henry Robert Martin,U S House,6,DEM,Adair,Brashear,13.0
Ed Andres,U S House,6,DEM,Adair,Brashear,12.0
Dan Hogan,U S House,6,LIB,Adair,Brashear,1.0
Lindell F Shumake,State Senate,18,REP,Adair,Brashear,11.0
Craig Redmon,State Senate,18,REP,Adair,Brashear,130.0
Cindy O'Laughlin,State Senate,18,REP,Adair,Brashear,105.0
Nate Walker,State Senate,18,REP,Adair,Brashear,147.0
Crystal Stephens,State Senate,18,DEM,Adair,Brashear,42.0
Greg Sharpe,State Representative,4,REP,Adair,Brashear,264.0
,Registered Voters,,,Adair,Novinger,1394.0
,Ballots Cast,,,Adair,Novinger,454.0
Tony Monetti,U.S. Senate,,REP,Adair,Novinger,24.0
Austin Petersen,U.S. Senate,,REP,Adair,Novinger,14.0
Josh Hawley,U.S. Senate,,REP,Adair,Novinger,194.0
Fred Ryman,U.S. Senate,,REP,Adair,Novinger,9.0
Christina Smith,U.S. Senate,,REP,Adair,Novinger,27.0
Kristi Nichols,U.S. Senate,,REP,Adair,Novinger,33.0
Bradley Krembs,U.S. Senate,,REP,Adair,Novinger,4.0
Ken Patterson,U.S. Senate,,REP,Adair,Novinger,11.0
Brian G Hagg,U.S. Senate,,REP,Adair,Novinger,2.0
Courtland Sykes,U.S. Senate,,REP,Adair,Novinger,4.0
Peter Pfeifer,U.S. Senate,,REP,Adair,Novinger,10.0
Carla (Coffee) Wright,U S Senate,,DEM,Adair,Novinger,5.0
Angelica Earl,U S Senate,,DEM,Adair,Novinger,1.0
Leonard Joseph Steinman II,U S Senate,,DEM,Adair,Novinger,1.0
John Hogan,U S Senate,,DEM,Adair,Novinger,1.0
Travis Gonzalez,U S Senate,,DEM,Adair,Novinger,1.0
David Faust,U S Senate,,DEM,Adair,Novinger,3.0
Claire McCaskill,U S Senate,,DEM,Adair,Novinger,65.0
Japheth Campbell,U S Senate,,LIB,Adair,Novinger,1.0
Jo Crain,U S Senate,,GRN,Adair,Novinger,0.0
Jerome Bauer,U S Senate,,GRN,Adair,Novinger,0.0
Kevin M Roach,State Auditor,,REP,Adair,Novinger,76.0
David Wasinger,State Auditor,,REP,Adair,Novinger,45.0
Paul Curtman,State Auditor,,REP,Adair,Novinger,37.0
Saundra McDowell,State Auditor,,REP,Adair,Novinger,127.0
Nicole Galloway,State Auditor,,DEM,Adair,Novinger,60.0
Sean O'Toole,State Auditor,,LIB,Adair,Novinger,1.0
Don Fitz,State Auditor,,GRN,Adair,Novinger,0.0
Jacob Luetkemeyer,State Auditor,,CON,Adair,Novinger,0.0
