county,precinct,office,district,party,last_name,first_name,votes
ADAIR,009 BRASHEAR,U.S. Senate,,WI4,Wolfe,Richie,0
ADAIR,010 NOVINGER,U.S. Senate,,WI4,Wolfe,Richie,0
ADAIR,0998 FEDERAL,U.S. Senate,,WI4,Wolfe,Richie,0
ADAIR,0999 ABSENTEE,U.S. Senate,,WI4,Wolfe,Richie,0
ADAIR,12 WRITE IN,U.S. Senate,,WI4,Wolfe,Richie,0
ADAIR,001 SW BENTON-1,U.S. Senate,,WI5,Bailey,Charlie,0
ADAIR,002 SE BENTON-2,U.S. Senate,,WI5,Bailey,Charlie,0
ADAIR,003 SE BENTON-3,U.S. Senate,,WI5,Bailey,Charlie,0
ADAIR,004 NE BENTON-4,U.S. Senate,,WI5,Bailey,Charlie,0
ADAIR,005 NE BENTON-5,U.S. Senate,,WI5,Bailey,Charlie,0
ADAIR,006 NE BENTON-6,U.S. Senate,,WI5,Bailey,Charlie,0
ADAIR,007 TSU-BENTON,U.S. Senate,,WI5,Bailey,Charlie,0
ADAIR,008 RURAL BENTON,U.S. Senate,,WI5,Bailey,Charlie,0
ADAIR,009 BRASHEAR,U.S. Senate,,WI5,Bailey,Charlie,0
ADAIR,010 NOVINGER,U.S. Senate,,WI5,Bailey,Charlie,0
ADAIR,0998 FEDERAL,U.S. Senate,,WI5,Bailey,Charlie,0
ADAIR,0999 ABSENTEE,U.S. Senate,,WI5,Bailey,Charlie,0
ADAIR,12 WRITE IN,U.S. Senate,,WI5,Bailey,Charlie,0
ADAIR,001 SW BENTON-1,U.S. Senate,,WI6,Hoinoski,Dale,0
ADAIR,002 SE BENTON-2,U.S. Senate,,WI6,Hoinoski,Dale,0
ADAIR,003 SE BENTON-3,U.S. Senate,,WI6,Hoinoski,Dale,0
ADAIR,004 NE BENTON-4,U.S. Senate,,WI6,Hoinoski,Dale,0
ADAIR,005 NE BENTON-5,U.S. Senate,,WI6,Hoinoski,Dale,0
ADAIR,006 NE BENTON-6,U.S. Senate,,WI6,Hoinoski,Dale,0
ADAIR,007 TSU-BENTON,U.S. Senate,,WI6,Hoinoski,Dale,0
ADAIR,008 RURAL BENTON,U.S. Senate,,WI6,Hoinoski,Dale,0
ADAIR,009 BRASHEAR,U.S. Senate,,WI6,Hoinoski,Dale,0
ADAIR,010 NOVINGER,U.S. Senate,,WI6,Hoinoski,Dale,0
ADAIR,0998 FEDERAL,U.S. Senate,,WI6,Hoinoski,Dale,0
ADAIR,0999 ABSENTEE,U.S. Senate,,WI6,Hoinoski,Dale,0
ADAIR,12 WRITE IN,U.S. Senate,,WI6,Hoinoski,Dale,0
ADAIR,001 SW BENTON-1,State Auditor,,DEM,Montee,Susan,165
ADAIR,002 SE BENTON-2,State Auditor,,DEM,Montee,Susan,355
ADAIR,003 SE BENTON-3,State Auditor,,DEM,Montee,Susan,254
ADAIR,004 NE BENTON-4,State Auditor,,DEM,Montee,Susan,301
ADAIR,005 NE BENTON-5,State Auditor,,DEM,Montee,Susan,275
ADAIR,006 NE BENTON-6,State Auditor,,DEM,Montee,Susan,322
ADAIR,007 TSU-BENTON,State Auditor,,DEM,Montee,Susan,98
ADAIR,008 RURAL BENTON,State Auditor,,DEM,Montee,Susan,457
ADAIR,009 BRASHEAR,State Auditor,,DEM,Montee,Susan,214
ADAIR,010 NOVINGER,State Auditor,,DEM,Montee,Susan,288
ADAIR,0998 FEDERAL,State Auditor,,DEM,Montee,Susan,0
ADAIR,0999 ABSENTEE,State Auditor,,DEM,Montee,Susan,426
ADAIR,12 WRITE IN,State Auditor,,DEM,Montee,Susan,0
ADAIR,001 SW BENTON-1,State Auditor,,REP,Schweich,Tom,201
ADAIR,002 SE BENTON-2,State Auditor,,REP,Schweich,Tom,457
ADAIR,003 SE BENTON-3,State Auditor,,REP,Schweich,Tom,176
ADAIR,004 NE BENTON-4,State Auditor,,REP,Schweich,Tom,257
ADAIR,005 NE BENTON-5,State Auditor,,REP,Schweich,Tom,317
ADAIR,006 NE BENTON-6,State Auditor,,REP,Schweich,Tom,441
ADAIR,007 TSU-BENTON,State Auditor,,REP,Schweich,Tom,34
ADAIR,008 RURAL BENTON,State Auditor,,REP,Schweich,Tom,716
ADAIR,009 BRASHEAR,State Auditor,,REP,Schweich,Tom,412
ADAIR,010 NOVINGER,State Auditor,,REP,Schweich,Tom,445
ADAIR,0998 FEDERAL,State Auditor,,REP,Schweich,Tom,0
ADAIR,0999 ABSENTEE,State Auditor,,REP,Schweich,Tom,510
ADAIR,12 WRITE IN,State Auditor,,REP,Schweich,Tom,0
ADAIR,001 SW BENTON-1,State Auditor,,LIB,Baum,Charles,19
ADAIR,002 SE BENTON-2,State Auditor,,LIB,Baum,Charles,37
ADAIR,003 SE BENTON-3,State Auditor,,LIB,Baum,Charles,17
ADAIR,004 NE BENTON-4,State Auditor,,LIB,Baum,Charles,24
ADAIR,005 NE BENTON-5,State Auditor,,LIB,Baum,Charles,15
ADAIR,006 NE BENTON-6,State Auditor,,LIB,Baum,Charles,25
ADAIR,007 TSU-BENTON,State Auditor,,LIB,Baum,Charles,12
ADAIR,008 RURAL BENTON,State Auditor,,LIB,Baum,Charles,38
ADAIR,009 BRASHEAR,State Auditor,,LIB,Baum,Charles,26
ADAIR,010 NOVINGER,State Auditor,,LIB,Baum,Charles,37
ADAIR,0998 FEDERAL,State Auditor,,LIB,Baum,Charles,0
ADAIR,0999 ABSENTEE,State Auditor,,LIB,Baum,Charles,33
ADAIR,12 WRITE IN,State Auditor,,LIB,Baum,Charles,0
ADAIR,001 SW BENTON-1,U.S. House,9,REP,Luetkemeyer,Blaine,266
ADAIR,002 SE BENTON-2,U.S. House,9,REP,Luetkemeyer,Blaine,622
ADAIR,003 SE BENTON-3,U.S. House,9,REP,Luetkemeyer,Blaine,250
ADAIR,004 NE BENTON-4,U.S. House,9,REP,Luetkemeyer,Blaine,373
ADAIR,005 NE BENTON-5,U.S. House,9,REP,Luetkemeyer,Blaine,437
ADAIR,006 NE BENTON-6,U.S. House,9,REP,Luetkemeyer,Blaine,582
ADAIR,007 TSU-BENTON,U.S. House,9,REP,Luetkemeyer,Blaine,62
ADAIR,008 RURAL BENTON,U.S. House,9,REP,Luetkemeyer,Blaine,942
ADAIR,009 BRASHEAR,U.S. House,9,REP,Luetkemeyer,Blaine,523
ADAIR,010 NOVINGER,U.S. House,9,REP,Luetkemeyer,Blaine,588
ADAIR,0998 FEDERAL,U.S. House,9,REP,Luetkemeyer,Blaine,0
ADAIR,0999 ABSENTEE,U.S. House,9,REP,Luetkemeyer,Blaine,729
ADAIR,12 WRITE IN,U.S. House,9,REP,Luetkemeyer,Blaine,0
ADAIR,001 SW BENTON-1,U.S. House,9,LIB,Dwyer,Christopher,108
ADAIR,002 SE BENTON-2,U.S. House,9,LIB,Dwyer,Christopher,171
ADAIR,003 SE BENTON-3,U.S. House,9,LIB,Dwyer,Christopher,133
ADAIR,004 NE BENTON-4,U.S. House,9,LIB,Dwyer,Christopher,145
ADAIR,005 NE BENTON-5,U.S. House,9,LIB,Dwyer,Christopher,124
ADAIR,006 NE BENTON-6,U.S. House,9,LIB,Dwyer,Christopher,146
ADAIR,007 TSU-BENTON,U.S. House,9,LIB,Dwyer,Christopher,65
ADAIR,008 RURAL BENTON,U.S. House,9,LIB,Dwyer,Christopher,202
ADAIR,009 BRASHEAR,U.S. House,9,LIB,Dwyer,Christopher,115
ADAIR,010 NOVINGER,U.S. House,9,LIB,Dwyer,Christopher,160
ADAIR,0998 FEDERAL,U.S. House,9,LIB,Dwyer,Christopher,0
ADAIR,0999 ABSENTEE,U.S. House,9,LIB,Dwyer,Christopher,167
ADAIR,12 WRITE IN,U.S. House,9,LIB,Dwyer,Christopher,0
ADAIR,001 SW BENTON-1,U.S. House,9,WI,Reed,Clifford,0
ADAIR,002 SE BENTON-2,U.S. House,9,WI,Reed,Clifford,0
ADAIR,003 SE BENTON-3,U.S. House,9,WI,Reed,Clifford,0
ADAIR,004 NE BENTON-4,U.S. House,9,WI,Reed,Clifford,0
ADAIR,005 NE BENTON-5,U.S. House,9,WI,Reed,Clifford,0
ADAIR,006 NE BENTON-6,U.S. House,9,WI,Reed,Clifford,0
ADAIR,007 TSU-BENTON,U.S. House,9,WI,Reed,Clifford,0
ADAIR,008 RURAL BENTON,U.S. House,9,WI,Reed,Clifford,0
ADAIR,009 BRASHEAR,U.S. House,9,WI,Reed,Clifford,0
ADAIR,010 NOVINGER,U.S. House,9,WI,Reed,Clifford,0
ADAIR,0998 FEDERAL,U.S. House,9,WI,Reed,Clifford,0
ADAIR,0999 ABSENTEE,U.S. House,9,WI,Reed,Clifford,0
ADAIR,12 WRITE IN,U.S. House,9,WI,Reed,Clifford,46
ADAIR,001 SW BENTON-1,U.S. House,9,WI2,Burrus,Ron,0
ADAIR,002 SE BENTON-2,U.S. House,9,WI2,Burrus,Ron,0
ADAIR,003 SE BENTON-3,U.S. House,9,WI2,Burrus,Ron,0
ADAIR,004 NE BENTON-4,U.S. House,9,WI2,Burrus,Ron,0
ADAIR,005 NE BENTON-5,U.S. House,9,WI2,Burrus,Ron,0
ADAIR,006 NE BENTON-6,U.S. House,9,WI2,Burrus,Ron,0
ADAIR,007 TSU-BENTON,U.S. House,9,WI2,Burrus,Ron,0
ADAIR,008 RURAL BENTON,U.S. House,9,WI2,Burrus,Ron,0
ADAIR,009 BRASHEAR,U.S. House,9,WI2,Burrus,Ron,0
ADAIR,010 NOVINGER,U.S. House,9,WI2,Burrus,Ron,0
ADAIR,0998 FEDERAL,U.S. House,9,WI2,Burrus,Ron,0
ADAIR,0999 ABSENTEE,U.S. House,9,WI2,Burrus,Ron,0
ADAIR,12 WRITE IN,U.S. House,9,WI2,Burrus,Ron,0
ADAIR,001 SW BENTON-1,State Senate,18,DEM,Shoemyer,Wes,185
ADAIR,002 SE BENTON-2,State Senate,18,DEM,Shoemyer,Wes,398
ADAIR,003 SE BENTON-3,State Senate,18,DEM,Shoemyer,Wes,272
ADAIR,004 NE BENTON-4,State Senate,18,DEM,Shoemyer,Wes,327
ADAIR,005 NE BENTON-5,State Senate,18,DEM,Shoemyer,Wes,300
ADAIR,006 NE BENTON-6,State Senate,18,DEM,Shoemyer,Wes,377
ADAIR,007 TSU-BENTON,State Senate,18,DEM,Shoemyer,Wes,105
ADAIR,008 RURAL BENTON,State Senate,18,DEM,Shoemyer,Wes,473
ADAIR,009 BRASHEAR,State Senate,18,DEM,Shoemyer,Wes,241
ADAIR,010 NOVINGER,State Senate,18,DEM,Shoemyer,Wes,302
ADAIR,0999 ABSENTEE,State Senate,18,DEM,Shoemyer,Wes,444
ADAIR,12 WRITE IN,State Senate,18,DEM,Shoemyer,Wes,0
ADAIR,001 SW BENTON-1,State Senate,18,REP,Munzlinger,Brian,218
ADAIR,002 SE BENTON-2,State Senate,18,REP,Munzlinger,Brian,468
ADAIR,003 SE BENTON-3,State Senate,18,REP,Munzlinger,Brian,184
ADAIR,004 NE BENTON-4,State Senate,18,REP,Munzlinger,Brian,263
ADAIR,005 NE BENTON-5,State Senate,18,REP,Munzlinger,Brian,323
ADAIR,006 NE BENTON-6,State Senate,18,REP,Munzlinger,Brian,416
ADAIR,007 TSU-BENTON,State Senate,18,REP,Munzlinger,Brian,40
ADAIR,008 RURAL BENTON,State Senate,18,REP,Munzlinger,Brian,750
ADAIR,009 BRASHEAR,State Senate,18,REP,Munzlinger,Brian,426
ADAIR,010 NOVINGER,State Senate,18,REP,Munzlinger,Brian,481
ADAIR,0999 ABSENTEE,State Senate,18,REP,Munzlinger,Brian,550
ADAIR,12 WRITE IN,State Senate,18,REP,Munzlinger,Brian,0
ADAIR,008 RURAL BENTON,State House,1,DEM,Cottrell,Keri,4
ADAIR,0999 ABSENTEE,State House,1,DEM,Cottrell,Keri,3
ADAIR,12 WRITE IN,State House,1,DEM,Cottrell,Keri,0
ADAIR,008 RURAL BENTON,State House,1,REP,Redmon,Craig,8
ADAIR,0999 ABSENTEE,State House,1,REP,Redmon,Craig,3
ADAIR,12 WRITE IN,State House,1,REP,Redmon,Craig,0
ADAIR,001 SW BENTON-1,State House,2,DEM,McClanahan,Rebecca,172
ADAIR,002 SE BENTON-2,State House,2,DEM,McClanahan,Rebecca,408
ADAIR,003 SE BENTON-3,State House,2,DEM,McClanahan,Rebecca,260
ADAIR,004 NE BENTON-4,State House,2,DEM,McClanahan,Rebecca,326
ADAIR,005 NE BENTON-5,State House,2,DEM,McClanahan,Rebecca,288
ADAIR,006 NE BENTON-6,State House,2,DEM,McClanahan,Rebecca,362
ADAIR,007 TSU-BENTON,State House,2,DEM,McClanahan,Rebecca,116
ADAIR,008 RURAL BENTON,State House,2,DEM,McClanahan,Rebecca,473
ADAIR,009 BRASHEAR,State House,2,DEM,McClanahan,Rebecca,221
ADAIR,010 NOVINGER,State House,2,DEM,McClanahan,Rebecca,217
ADAIR,0999 ABSENTEE,State House,2,DEM,McClanahan,Rebecca,445
ADAIR,12 WRITE IN,State House,2,DEM,McClanahan,Rebecca,0
ADAIR,001 SW BENTON-1,State House,2,REP,Wyatt,Zachary,233
ADAIR,002 SE BENTON-2,State House,2,REP,Wyatt,Zachary,465
ADAIR,003 SE BENTON-3,State House,2,REP,Wyatt,Zachary,202
ADAIR,004 NE BENTON-4,State House,2,REP,Wyatt,Zachary,271
ADAIR,005 NE BENTON-5,State House,2,REP,Wyatt,Zachary,338
ADAIR,006 NE BENTON-6,State House,2,REP,Wyatt,Zachary,447
ADAIR,007 TSU-BENTON,State House,2,REP,Wyatt,Zachary,33
ADAIR,008 RURAL BENTON,State House,2,REP,Wyatt,Zachary,742
ADAIR,009 BRASHEAR,State House,2,REP,Wyatt,Zachary,452
ADAIR,010 NOVINGER,State House,2,REP,Wyatt,Zachary,572
ADAIR,0999 ABSENTEE,State House,2,REP,Wyatt,Zachary,559
ADAIR,12 WRITE IN,State House,2,REP,Wyatt,Zachary,0
ANDREW,001 Clay,U.S. Senate,,DEM,Carnahan,Robin,13
ANDREW,002 Fillmore,U.S. Senate,,DEM,Carnahan,Robin,45
ANDREW,003 Lincoln,U.S. Senate,,DEM,Carnahan,Robin,99
ANDREW,004 NE Savannah,U.S. Senate,,DEM,Carnahan,Robin,168
ANDREW,005 NW Savannah,U.S. Senate,,DEM,Carnahan,Robin,187
ANDREW,006 SE Savannah,U.S. Senate,,DEM,Carnahan,Robin,223
ANDREW,007 SW Savannah,U.S. Senate,,DEM,Carnahan,Robin,147
ANDREW,008 Beeler,U.S. Senate,,DEM,Carnahan,Robin,159
ANDREW,009 John Glenn,U.S. Senate,,DEM,Carnahan,Robin,146
ANDREW,010 Country Club,U.S. Senate,,DEM,Carnahan,Robin,187
ANDREW,011 Bolckow,U.S. Senate,,DEM,Carnahan,Robin,26
ANDREW,012 Rosendale,U.S. Senate,,DEM,Carnahan,Robin,60
ANDREW,013 West  Platte,U.S. Senate,,DEM,Carnahan,Robin,35
ANDREW,014 East Platte,U.S. Senate,,DEM,Carnahan,Robin,9
ANDREW,015 East Empire,U.S. Senate,,DEM,Carnahan,Robin,29
ANDREW,016 Rochester,U.S. Senate,,DEM,Carnahan,Robin,85
ANDREW,017 Helena,U.S. Senate,,DEM,Carnahan,Robin,59
ANDREW,018 East Monroe,U.S. Senate,,DEM,Carnahan,Robin,38
ANDREW,019 West Monroe,U.S. Senate,,DEM,Carnahan,Robin,44
ANDREW,001 Clay,U.S. Senate,,REP,Blunt,Roy,58
ANDREW,002 Fillmore,U.S. Senate,,REP,Blunt,Roy,153
ANDREW,003 Lincoln,U.S. Senate,,REP,Blunt,Roy,208
ANDREW,004 NE Savannah,U.S. Senate,,REP,Blunt,Roy,342
ANDREW,005 NW Savannah,U.S. Senate,,REP,Blunt,Roy,308
ANDREW,006 SE Savannah,U.S. Senate,,REP,Blunt,Roy,310
ANDREW,007 SW Savannah,U.S. Senate,,REP,Blunt,Roy,276
ANDREW,008 Beeler,U.S. Senate,,REP,Blunt,Roy,379
ANDREW,009 John Glenn,U.S. Senate,,REP,Blunt,Roy,392
ANDREW,010 Country Club,U.S. Senate,,REP,Blunt,Roy,356
ANDREW,011 Bolckow,U.S. Senate,,REP,Blunt,Roy,117
ANDREW,012 Rosendale,U.S. Senate,,REP,Blunt,Roy,130
ANDREW,013 West  Platte,U.S. Senate,,REP,Blunt,Roy,99
ANDREW,014 East Platte,U.S. Senate,,REP,Blunt,Roy,45
ANDREW,015 East Empire,U.S. Senate,,REP,Blunt,Roy,77
ANDREW,016 Rochester,U.S. Senate,,REP,Blunt,Roy,211
ANDREW,017 Helena,U.S. Senate,,REP,Blunt,Roy,155
ANDREW,018 East Monroe,U.S. Senate,,REP,Blunt,Roy,107
ANDREW,019 West Monroe,U.S. Senate,,REP,Blunt,Roy,141
ANDREW,001 Clay,U.S. Senate,,LIB,Dine,Jonathan,3
ANDREW,002 Fillmore,U.S. Senate,,LIB,Dine,Jonathan,5
ANDREW,003 Lincoln,U.S. Senate,,LIB,Dine,Jonathan,12
ANDREW,004 NE Savannah,U.S. Senate,,LIB,Dine,Jonathan,21
ANDREW,005 NW Savannah,U.S. Senate,,LIB,Dine,Jonathan,12
ANDREW,006 SE Savannah,U.S. Senate,,LIB,Dine,Jonathan,11
ANDREW,007 SW Savannah,U.S. Senate,,LIB,Dine,Jonathan,8
ANDREW,008 Beeler,U.S. Senate,,LIB,Dine,Jonathan,21
ANDREW,009 John Glenn,U.S. Senate,,LIB,Dine,Jonathan,9
ANDREW,010 Country Club,U.S. Senate,,LIB,Dine,Jonathan,13
ANDREW,011 Bolckow,U.S. Senate,,LIB,Dine,Jonathan,4
ANDREW,012 Rosendale,U.S. Senate,,LIB,Dine,Jonathan,3
ANDREW,013 West  Platte,U.S. Senate,,LIB,Dine,Jonathan,2
ANDREW,014 East Platte,U.S. Senate,,LIB,Dine,Jonathan,2
ANDREW,015 East Empire,U.S. Senate,,LIB,Dine,Jonathan,5
ANDREW,016 Rochester,U.S. Senate,,LIB,Dine,Jonathan,9
ANDREW,017 Helena,U.S. Senate,,LIB,Dine,Jonathan,5
ANDREW,018 East Monroe,U.S. Senate,,LIB,Dine,Jonathan,3
ANDREW,019 West Monroe,U.S. Senate,,LIB,Dine,Jonathan,0
ANDREW,001 Clay,U.S. Senate,,CST,Beck,Jerry,5
ANDREW,002 Fillmore,U.S. Senate,,CST,Beck,Jerry,10
ANDREW,003 Lincoln,U.S. Senate,,CST,Beck,Jerry,5
ANDREW,004 NE Savannah,U.S. Senate,,CST,Beck,Jerry,13
ANDREW,005 NW Savannah,U.S. Senate,,CST,Beck,Jerry,12
ANDREW,006 SE Savannah,U.S. Senate,,CST,Beck,Jerry,16
ANDREW,007 SW Savannah,U.S. Senate,,CST,Beck,Jerry,4
ANDREW,008 Beeler,U.S. Senate,,CST,Beck,Jerry,8
ANDREW,009 John Glenn,U.S. Senate,,CST,Beck,Jerry,15
ANDREW,010 Country Club,U.S. Senate,,CST,Beck,Jerry,9
ANDREW,011 Bolckow,U.S. Senate,,CST,Beck,Jerry,5
ANDREW,012 Rosendale,U.S. Senate,,CST,Beck,Jerry,4
ANDREW,013 West  Platte,U.S. Senate,,CST,Beck,Jerry,3
ANDREW,014 East Platte,U.S. Senate,,CST,Beck,Jerry,2
ANDREW,015 East Empire,U.S. Senate,,CST,Beck,Jerry,7
ANDREW,016 Rochester,U.S. Senate,,CST,Beck,Jerry,7
ANDREW,017 Helena,U.S. Senate,,CST,Beck,Jerry,1
ANDREW,018 East Monroe,U.S. Senate,,CST,Beck,Jerry,2
ANDREW,019 West Monroe,U.S. Senate,,CST,Beck,Jerry,0
ANDREW,001 Clay,U.S. Senate,,WI,Miller,Frazier ,0
ANDREW,002 Fillmore,U.S. Senate,,WI,Miller,Frazier ,0
ANDREW,003 Lincoln,U.S. Senate,,WI,Miller,Frazier ,0
ANDREW,004 NE Savannah,U.S. Senate,,WI,Miller,Frazier ,0
